state,key,value
UPE,khaga,5182,UP,khaga,212653:212652:212655:212656:212622:212658:212650
UPE,konch,5165,UP,konch,285206:285251:285201:285223:285205
UPE,kunda,5341,UP,kunda,230128:230204:229417:230143:229416:230202:229418:230141
UPE,lalganj,5463,UP,lalganj,229210:229130:229212:229120:229205:229206:229201:229215:229211:229208:229125:229216:229207:229209:229121:229203
UPE,lucknow,522,UP,lucknow,226501:226023:226303:227005:226301:227106:226028:226203:226029:226201:226014:226001:226018:227105:226017:226030:226019:227308:226020:226008:227015:226004:224226:227305:226024:226009:227309:226006:226013:226031:227132:227208:226016:226015:226003:226002:226007:226021:226025:227207:226202:226000:226305:227107:226005:226401:226302:226027:227101:226011:226010:227205:226012:226022:227202:227125:226026
UPE,maharajganj,5523,UP,maharajganj,273303:273302
UPE,mainpuri,5672,UP,mainpuri,206301:205261:205001:205301:205119:205262:205267:205263:205265:205247:205264
UPE,malihabad,5212,UP,malihabad,227111:226101:226103:226102:209881:226104:227115:229841:229881:226106
UPE,mauranipur,5178,UP,mauranipur,284204:284205
UPE,orai,5162,UP,orai,285202:285001:285196:285122
UPE,padrauna,5564,UP,padrauna,274303:274304:274307:274309:274308
UPE,patti,5343,PB,patti,143305:143415:143417:143304:143306:143416:143412:143303:143419
UPE,pratapgarh,5342,UP,pratapgarh,230305:230002:230001:230131:230404:230401:230122:230304:230402:230403:230502
UPE,rath,5280,UP,rath,210431:210422:210429:210430:210428
UPE,sandila,5854,UP,sandila,241203:241201:241126:241127:241202:241204
UPE,shahabad,5853,UP,shahabad,241124:241125:241123
UPE,shahganj,5453,UP,shahganj,276288:222139:223102:223106:223101:228101:222101:222113:223222:223104:223103:222104:223107:223105
UPE,shahjahanpur,5842,UP,shahjahanpur,242407:242226:242306:242223:242406:242001:242005
UPE,shikohabad,5676,UP,shikohabad,283145:205141:205152:205145:205147:205135:205142:205121:205151:205125:283130:283136:215126:283141:283135:283151:205130
UPE,sitapur,5862,CG,sitapur,261125:261405:261001:261131:261404
UPE,soraon,5335,UP,soraon,212502:212501:229412:212109:211022:212503:212507:230146:211021:211013
UPE,sultanpur,5362,UP,sultanpur,227408:227812:228001:227805:227808:228119:228155:228118
UPE,tilhar,5841,UP,tilhar,242307:242301:242305
UPE,unnao,515,UP,unnao,209864:209862:229503:209861:209506:229502:209863:209825:209865:209859:209867:209801:209866:229202:209831:209827:209860:209841
UPW,agra,562,UP,agra,282005:283126:282002:282008:282007:282006:282004:282003:282009:282010:282001
UPW,aligarh,571,UP,aligarh,204106:202150:202131:212128:202122:202127:202126:202155:202002:202129:202305:202281:202133:202128:202120:202004:202121:202280:202124:202282:202001:202145:202125:202130
UPW,almora,5962,UK,almora,263601:263620:263636:263643
UPW,amroha,5922,UP,amroha,244222:244236:244221:244245:244251
UPW,bageshwar,5963,UK,bageshwar,263632:263634:263642
UPW,baheri,5822,UP,baheri,243201:243203
UPW,bareilly,581,UP,bareilly,243123:243006:243501:243124:243003:243002:243004:243122:243502:243005:243202:243001
UPW,bisalpur,5881,UP,bisalpur,262201:262202
UPW,budhana,1392,UP,budhana,251309:251318:251305
UPW,bulandshahr,5732,UP,bulandshahr,203001:203002:203409:245409:203121:203150
UPW,chamoli,1372,UK,chamoli,246444:246440:246429:246473:246449:246455:246424:246472:246474:246488:246426:246487:246401:246446
UPW,dataganj,5831,UP,dataganj,243635:242303:243630:243402
UPW,dehradun,135,UK,dehradun,248012:248115:248005:248004:248160:248201:248010:248121:248110:248197:248006:248009:248146:248171:248018:248141:248001:248002:248013:248007:248102:248008:248161:248014:248147:248015:248195:248011:248003
UPW,deoband,1336,UP,deoband,247554:251327:247670:247551
UPW,dhampur,1344,UP,dhampur,246733:246747:246761
UPW,dharchula,5967,UK,dharchula,262545
UPW,etah,5742,UP,etah,207122:207003:207120:207002:283152:207121:207126:207001
UPW,hapur,122,UP,hapur,245201:203408:245101:245206:245408:245207
UPW,hathras,5722,UP,hathras,281307:204102:204101:281206:204213:204105:202139:204216:281306:202146
UPW,jalesar,5745,UP,jalesar,281104:207301:207302
UPW,kasganj,5744,UP,kasganj,207241:207123:207245:207403:202134:207124:207125:207402:207401
UPW,kashipur,5947,UK,kashipur,262401:244712:244714:244717:244713:263401:244716:263150
UPW,khair,5724,UP,khair,281201:202136:202138:281205:202143:202135:202132:202123:202140:202141:202142
UPW,khatima,5943,UK,khatima,262308
UPW,khurja,5738,UP,khurja,203132:203131:203129
UPW,mathura,565,UP,mathura,281001:281502:281501:281301:281006:281302:281123:281005:281308:281002:281004:281003:281303:281305:281122
UPW,mawana,1233,UP,mawana,250401:250402:251320:250406:250404
UPW,meerut,121,UP,meerut,250103:250001:250002:250106:250104:250013:250003:250010:250105:250102:250502:250341:250005:250007:250004:250501:250403
UPW,modinagar,1232,UP,modinagar,250205:201201:201204:201206:201205
UPW,moradabad,591,UP,moradabad,244002:244105:244104:244102:244004:244504:244001:244103:244226:202415:202413:244902:244411
UPW,nagina,1343,UP,nagina,246765:246724:246762
UPW,nainital,5942,UK,nainital,263001:263002:263127:263131:263128
UPW,najibabad,1341,UP,najibabad,246732:246763:246749:246768
UPW,nawabganj,5825,UP,nawabganj,271303:271309:271304:271302:271403:271129:272129:271319:271124
UPW,pilibhit,5882,UP,pilibhit,262001:262302:262305:262203
UPW,pithoragarh,5964,UK,pithoragarh,262502:262540:262520:262521:262501:262530
UPW,puranpur,5880,UP,puranpur,262122:262124
UPW,rampur,595,UP,rampur,244402:244901:244926:244927:244924:244925
UPW,ranikhet,5966,UK,ranikhet,263651:263652:263646:263645:263655:263663
UPW,saharanpur,132,UP,saharanpur,247669:247001:247672:247002:247231:247232:247769
UPW,sahaswan,5833,UP,sahaswan,243636:243640:202524:243638:243724
UPW,sambhal,5923,UP,sambhal,244003:244242:244304:244303:244301:244302
UPW,shahabad,5960,UP,shahabad,241124:241125:241123
UPW,sikandra rao,5721,UP,sikandra rao,204215:204214:202170:204211:204212
UPW,sikandrabad,5735,UP,sikandrabad,245406:203203:203205:203206:203201:203202
UPW,siyana,5736,UP,siyana,203401:245401:245402:203412:245405:245403:245412:203402:245411:203411:245407:203405:245208:203407:203403
UPW,tehri,1376,UK,tehri,249001:249124:249145
WB,gangtok,3592,SK,gangtok,737102:737101
