state,key,value
TN,maharajapuram,626132:626133:626190:626126:626149:626141:626138:626116:626125:626135:625703:625125:626103
TN,manamelkudi,614620:614630:614617:614621:614619
TN,manapparai,621307:621313:621315:621306:622102:621305:621302:621312:621316:621310
TN,marakkanam,603401:603304:604303
TN,marthandam,629152:629154:629160:629179:629163:629177:629170:629161:629101:629158:629176:629172:629193:629151:629168:629171:629153:629191:629165:629169:629155:629162:629173
TN,mayiladuthurai,609806:609801:609302:609401:609301:609808:609202:612106:609201:609314:609203:609305:609103:609118:609003:609001:609304:609309:609205:609204:609811
TN,melmaruvathur,603301:603319:603311:603306:603310:603406:603313:603201:603312:603309
TN,melur,624402:625106:625114:625109:630566:625101:625110:625103:625122:625105:625108:625301:625102
TN,memalur,605751:605766:605754:606205
TN,mettala,636113:636202:636142:636118:636111
TN,mettupalayam,641102:638466:641104:641302:641019:641113:641118:641305:641303:641301
TN,mettur,636451:636453:636501:636503:636458:636404:636401:636406:636454:636403:636456:636452:636402:636303:636457
TN,muthukulathur,623601:623708:623703:623528:623704:623712:623711
TN,nagapattinam,611001:611111:611002:611102:611104:611106:611003:611108:611110:611112:611103:611109
TN,nagercoil,629003:629852:629855:629602:629404:627128:629601:629302:629001:629051:629002:629301:629303:629502:629707:629004:629851:629901:629706:629501:629304:629305:629708:629603:629807:629201:629902
TN,namakkal,637019:637014:637021:637017:637212:637405:637015:637002:637409:637003:637013:637404:637206:637001:637020:637207
TN,natham,624401
TN,neyveli,607303:607802:607302:607801:607804:607308:607807:607803:607805
TN,oddanchatram,624622:624612:624619:624704:624624:624712:624616:624710:624711:624614
TN,omalur,636011:636502:636012:636304:636455:636309:636302:636306:636013:636030
TN,ooty,643209:643002:643001:643242:643007:643206:643003:643006:643004:643282:643215:643005
TN,ottapidaram,628301:628304:628103:628102:628401:628302:628303:628718:628105:628402:628104
TN,palacode,636805:636806:636809:636808
TN,palani,624610:624617:624613:624618:624601:686620:624621:624615
TN,palladam,641667:641662:638660:641664:638403:638664:641671:641669:641658:641605
TN,panruti,607104:607108:607103:607105:607106:607101:607112:607205:607102
TN,paramakudi,630709:623705:630710:623706:623701:623707:630702
TN,pattukkottai,614615:614901:614903:614723:614704:614738:614705:614613:614601:614701:614906:614602
TN,pennadam,606111:606106:606105:621716:621730:621719:606109:621710:621709
TN,pennagaram,636810:636813:636811
TN,peralam,609306:609403:609603:609404:609405:609501:609805:609608:612203:609701:609503:609704:609402
TN,perambalur,621121:621219:621717:621116:621708:621120:621104:621118:621220:621109:621113:621212:621133:621106:621117:621103:621101:621115:621102:621126:621107:621108
TN,peravurani,614612:614628:614804:614623:614802:614803:614624:622304
TN,perunali,628905:626114:623603:623135:623605:623604:623115:623120
TN,pollachi,642007:642004:642130:642104:642106:642133:642123:642107:642002:642129:642001:642119:642114:642202:642152:642006:642005:642110:642103:642052:642134:642003:642120:642101
TN,polur,606906:606803:606901:606908:606802:606751:606907:606904
TN,ponnamaravathi,630502:630203:622409:630201:630210:630405:622408:622002:622401:621308:622402:630309:630501:630211:622411:622403:622407:630410:621314
TN,pudukkottai,622104:622315:622204:614622:622004:614801:622001:622504:622103:622303:622005:622003:622412:622209:614618:622201:622506:622203:622404:614805:622422:622101:622505:622501:614616:622305:622502:622507:622202
TN,rajapalayam,626122:626188:626121:626145:626136:626117:626108:626110:626102:626143:626137:626177:626154:627764:626111:626139:626142:627757:627760
TN,ramanathapuram,623517:623503:623513:623515:623533:623807:623537:623512:623523:623504:623532:623531:623514:623502:623522:623536:623566:623527:623802:623806:623501:623530
TN,rameswaram,623520:623804:623526:623521:623516:623518:623534:623519:623529:623524
TN,ranipet,632513:632501:632520:632401:632406:632509:632521:632512:632506:632405:632503:632507:632515:632404:632508:632403:632402
TN,rasipuram,637412:637505:637408:637410:637407:637401:637406:636301:637018:636407:637403:637402
TN,salem,636007:636014:636006:637502:636016:636203:636001:636307:636004:636005:636140:636009:636103:636008:636010:636017:636308:636201:636106:636015:636122:636204:636002:636003
TN,sankarankovil,627761:627724:627758:627770:627756:627951:627755:627719:627765:627954:627862:627773:627953:627753:627754:627855:627956
TN,sankarapuram,606753:606708:606208:606707:605702:606401:606402:605802:605801
TN,sankari,637303:637301:637302:637102:637101:637104:637504:637103:637105:637107
TN,sathyamangalam,638503:638462:638402:638459:638506:638401:638454:638451
TN,sattur,626205:626203:626201:626202
TN,sholinghur,631302:631102:632514:631301:631304:631205:631303:632505
TN,sivaganga,630553:630561:630565:630321:630556:630557:630610:626612:630606:630562:620602:630555:623608:630559:630609:630552:630551:630554:630558:630602
TN,sivakasi,626183:626119:626130:626124:626127:626206:626005:626144:626189:626213:626123:626140:626128:626131
TN,sriperumbudur,602117:602109:631105:602102
TN,tenkasi,627812:627431:627415:627436:627857:627805:627801:627859:627802:627751:627811:627858:627813:627808:627814:627818:627803:627821:627856:627807:627860:627804:627817:627806:627759:627809:627852:627810:627861
TN,thalavadi,638461
TN,thanjavur,613502:613503:613009:613402:614904:613007:613207:613406:614402:614625:613403:614206:614902:613504:614626:614303:613501:613004:613401:613205:614201:614211:613010:613601:613005:613008:614401:613052:613001:614301:613002:614202:613003:613303:613006
TN,theni,625531:625528:626501:625520:626526:625513:625547:625517:626512:625523:625604:625562:625534:625603:625512:626513:625601:626531:625572:625605:625582:625536
TN,thirukkattupalli,613202:613203:613104:621722:621702:621851:613602:621706:621711:613204:613105:621652:613101:621651:613201:613103:613102
TN,thirukoilure,605756:605758:605701:605757:605755:605752:605759:605803
TN,thiruporur,603108:603105:603110
TN,thiruthuraipoondi,614711:610205:610204:610203:614806:610201:614710:614703:610207:610202:614715:614716:614714:614712:614702:614713:614706:614708
TN,thiruvadanai,630713:623402:614629:623525:630408:623404:630312:623406:623538:623315:623407:623401:623409:623403:623308
TN,thiruvarur,610104:614013:614030:614020:612610:613705:610114:614404:614019:610210:614014:611101:610107:610206:614016:610003:612603:609502:610101:613703:610105:614017:614012:610001:614022:610109:613704:611105:610102:610111:614403:609504:614001:614905:614015:610103:614102:613702:613701:614103:614018:614717:610004:614101:610106
TN,thisayanvilai,627104:628653:627651:627130:627119:627654:627659:628702:628656:627652:628703:627657:627118
TN,thuckalay,629803:629204:629178:629252:629174:629167:629802:629253:629189:629805:629804:629808:629180:629159:629157:629166:629156:629810:629202:629102:629251:629175:629164:629809:629801:629806:629203
TN,thuraiyur,621010:621004:621002:621018:621008:621114:621206:621214:621015:621003:621016:637411:621014:621210:621012:621011:621001
TN,tiruchendur,628217:628206:628213:628215:628219:628212:628204:628202:628208:628229:628201:628209:628216:628203:628205:628218:628151
TN,tiruchengode,637205:638211:637503:637201:637203:637215:637209:637304:637211:637306:637202:637214:637210:637501
TN,tiruchi,620018:621703:621201:621712:621111:620001:620026:620102:620008:620027:620020:620012:621112:639103:620024:620022:620009:620025:621132:620016:621005:621601:620006:621009:620017:620120:620002:620014:621105:621007:620019:621213:620013:620004:620005:622515:621218:620003:620015:620011:620101:620021:620007:621216:620023:620010
TN,tirukalukundram,603104:603102:603109:603127
TN,tirunelveli,627003:628252:627354:627361:627004:629205:627451:627359:627352:627252:627007:627502:627358:627353:627304:627254:627002:627152:627202:627356:628809:627854:627302:627001:627351:627051:627006:627201:627009:627012:627151:627005:627604:627011:627301:627251:627357:627008:627010
TN,tiruppattur,635651:635701:635852:635654:635653:635652:635854:635601:635851:635710:635702:635901:635602
TN,tirupur,999997:638111:641601:641663:638812:641607:641602:641665:638108:638701:638752:641606:641687:641608:641603:638202:638751:641604
TN,tiruvallur,602003:631203:602021:602027:602001:602023:601103:602025:603113:602002
TN,tiruvannamalai,606804:606755:606752:606805:606702:606604:606602:606811:606808:606806:606603:606754:606611:606601:604601
TN,tuticorin,628004:628003:628006:628001:628101:628008:628152:628007:628002:628005
TN,udumalaipettai,642204:642126:642201:642207:642132:642205:642113:642128:642154:642112:642206:642102:642203:642122:642111
TN,ulundurpet,606107:606115:607202:607204:606104:606102:607201:606305
TN,usilampatti,625566:625535:625527:625537:625207:625529:625532:625514
TN,uthangarai,606703:606705:635206:635655:635207:635306:636902:635307:635304:635123:606704:606701:606706:606709:635201
TN,vadipatti,625218:625503:625214:624215:624218:625205:624201
TN,vallioor,627131:627107:627115:627108:627103:627102:627109:627129:627110:627101:627112:627105:627113:627133:627111:627117:627501:627116
TN,vandavasi,603402:604505:604408:604403:604405:604404:603403
TN,vellore,623002:632058:632008:632013:632012:632114:632113:632011:632055:632105:632001:632102:632057:632004:632010:632104:632002:632003:632005:632052
TN,velur,639113:637204:638182:637213:638181:639117:637208
TN,vilathikulam,628901:628904:628908:628903:628907:628906:628902:628722:628712
TN,viluppuram,605602:607107:605301:605202:605108:605604:605203:607209:605401:605402:605105:605103:605302:605601:607203
TN,virudhachalam,606304:606110:606002:606003:606001:606103:606302
TN,virudhunagar,626204:626104:626109:626003:625701:626002:626001:626008:626053:625707
TR,aambasa,799278:799204:799289:799275
TR,agartala,799210:799003:799001:799035:799009:799130:799008:799046:799022:799006:799011:799113:799002:799014:799010:799005:799012:799045:799004:799007
TR,amarpur tp,799101:799104
TR,bishalgarh,799100:799102
TR,dhalai,799284
TR,dharmanagar,799253:799261:799251:799254:799260:799250:799262
TR,kailashahar,799279:799277:799280:799281
TR,kamalpur,799285:799286:799287
TR,khowai,799201:799202:799207
TR,kumarghat,799263:799266:799290:799270:799269:799264:799288:799271
TR,manu bazar,799143:799156:799145
TR,santirbazar,799141:799155:799142:799144
TR,teliamura,799205:799203
TR,udaipur-tr,799131:799105:799114:799013:799120:799103:799115
TS,achampet,509376:509375:509201:509401
TS,adilabad,504001:504312:504308:504002
TS,alair,506221:508101:508286:508105
TS,amangal,509358:509321:509327:509357
TS,armoor,503311:503224:503225:503223:503212:503307:503217:503218
TS,asifabad,504293:504295
TS,aswaraopeta,507301:534456
TS,atmakur-ts,509131:509110:509130
TS,babasagar,504299
TS,banswada,503321:503301:503187:503306
TS,bejjanki,505402:505530:505528:505473
TS,bellampalli,504231:504251:504218
TS,bhadrachalam,507129:507134:507128:507111:507137
TS,bhainsa,504101:504109:504103:504104:504102
TS,bhupalpally,506170:506168:506169
TS,bhuvanagiri,508116:508117:508115:508285:508126
TS,bijnapally,509380:509203:509209:509406:509215
TS,boath buzurg,504304:504323
TS,bodhan,503206:503235:503185:503201:503207:503188:503180:503202
TS,bonakal,521402:507304:507204:507208
TS,chandur,508255:508373:508244
TS,cherial,506223:502280:506355:502372:506367:502277
TS,cherla,507133:507140
TS,chinnur,504201:504216:504204:504214
TS,chintoor,507113:507126
TS,choppadandi,505531:505525:505445:505415:505501:505524
TS,choutuppal,508252:508253:508284
TS,dahegaon,504273
TS,danthalapally,506324:506368:506315
TS,devarakonda,508257:508243:508248
TS,dharmapuri-ts,505454:505425:505526
TS,gadwal,509125:509133:509132:509127
TS,ghanpur,506144:506145:506143:506146:506151:506316:506301:506244:506252:506317
TS,ghatkesar,501301
TS,gudur-ts,506135:506134:506369
TS,hajipur ts,504207
TS,haliya,508202:508377:508278
TS,hayathnagar,501512:501511:501505
TS,husnabad,505480:505466:505472:505471:505497:505467:505481
TS,huzur nagar,508246:508204
TS,huzurabad,505101:505102:505468:505490:505470:505476:505498:505474
TS,hyderabad,500267:500097:500079:500061:500105:500014:500096:500056:500009:500104:500047:500006:500022:500004:500054:500037:500035:500094:500076:999995:500062:500594:500064:500050:502325:500077:500073:500068:500057:500085:500107:500031:500178:500039:500873:500040:500046:500024:500092:500059:500002:500052:500082:500380:500067:500048:500087:500482:500080:500019:500103:500028:500110:500265:500013:500010:500044:500660:500762:500023:500018:500021:500095:500007:500012:501323:500195:500015:500011:500070:500045:501510:500088:500089:500457:500253:500991:500041:500042:500049:500123:500098:500091:500086:500034:500051:500409:500605:500083:500069:500890:500065:500055:500090:500005:500025:500001:500081:509218:989896:500060:500361:500027:500264:500084:500030:500252:500033:500020:500058:500072:500017:500100:500066:500029:500063:500038:502032:500108:500053:501218:500074:501507:500093
TS,ibrahimpatnam,501506:501508
TS,ichoda,504307
TS,jagtial,505529:505327:505532:505452:505455
TS,jainoor,504313
TS,jammikunta,505129:505475:505122
TS,jangaon,506201:506167:506303
TS,jannaram,504205
TS,jogipet,502270:502293:502302:502381:502273:502314
TS,kadthal,501359
TS,kaghaznagar,504296:504292
TS,kalwakurthy,509349:509324:509360:509320
TS,kamareddy,503123:503111:503145:503144:503112:503101:503102:503110:503120
TS,karim nagar,505527:505002:505505:505401:505469:505001:505451:505186
TS,khammam,507305:507318:507161:507002:506381:507158:507210:507001:507183:507182:507163:507004:507003
TS,khanapur-ts,504202:504203
TS,kodad,508238:508233:507169:508206
TS,kollapur,509102:509105
TS,koratla,505462:505326:505330:505306
TS,kosgi,509334:509336:509337:509338:509350:509339:509371:509411:509335
TS,kothagudem,507120:507154:507103:507118:507138:507115:507101:507316:507119:507166
TS,kothakota,509219:509206:509104:509381:509103
TS,kusumanchi,508212:507157:507160:507170:508234:507159
TS,luxettipet,504206:504215
TS,madgulapally,508374
TS,madhira,507203
TS,mahabubabad,506105:506104:506101:506103:506112:506102
TS,mahabubnagar,509001:509204:509002:509302:509301:509351:509382:509340:509409
TS,mahadevpur,505503:505504
TS,makthal,509352:509208:509353
TS,mancherial,504209:504301:504208:504303:504302
TS,manopad,509152:509153:509128:509126
TS,manthani,505184:505212
TS,manuguru,507125:507117:507116
TS,medak,502109:502247:502130:502117:502255:502334:502115:502335:502331:502110:502125:502303:502248:502113:502101
TS,medchal,500043:502336:501401:500078:500101
TS,metpally,505450:503308:505331:505325
TS,miryalaguda,508217:508355:508207
TS,mogullapally,506356:506366
TS,mothkur,508277:508111
TS,mulugu,506352:506347:506343
TS,nakerakal,508211:508210
TS,nalgonda,508001:508247:508205:508002:508004:508254
TS,narayankhed,502256:502287:502286:502271:502290:502269:502371
TS,narayanpet,509205:509311:509407:509210
TS,narmetta,506224
TS,narsampet,506122:506349:506332:506331:506132
TS,narsapur-ts,502313:502316:502296
TS,navipet,503245:504107:503246
TS,nereducharla,508218:508208:508201
TS,nirmal,504306:504110:504105:504106:504310:503219
TS,nizamabad,503213:503001:503322:503003:503230:503186:503002:503175:503174
TS,parkal,506175:506319:506348:506391:506164
TS,patancheru,502305:502307:502324:502300:502319
TS,peddapalli,505152:505185:505162:505416:505153:505172:505174:505187
TS,pregnapur,502301:502278:502311:502279:502281:502312
TS,raikal,505460:505453
TS,ramagundam,505208:505214:505188:505211:505514:505215:505209:505210
TS,ramannapeta,508113:508112:508114
TS,rayaparthi,506314:506313:506163:506365
TS,rudrangi,505307:505403
TS,sadashivpet,502291:501202
TS,sangareddy,502001:502205:502294:502295:502306:502329:502285
TS,sathupally,507306:507303:507164
TS,shadnagar,509217:509216:509228:509207:509202:509325:509410
TS,shankarpalle,501504:501503:500075:501203
TS,siddipet,502108:503125:502102:502276:502267:502114:502310:505404:502375:502103:502107
TS,sircilla,505304:505305:505405:505303:505301
TS,sirikonda,503165
TS,suryapet,508376:508213:508214
TS,tadoor,509385:509412:509235
TS,tadvai,507136:506344:506165:506172
TS,tandur-tl,501144:501142:501141:501143:501158
TS,thirumalagiri,506222:506302:508223:506318
TS,tiryani,504272:504219:504297:504220:504294
TS,tungaturthi,508224:508221:508222:508280:508279
TS,utnoor,504311:504346
TS,veenavanka,505502
TS,vemulawada,505302
TS,vikarabad,501102:501501:501111:501101:501502:501121
TS,waddegudem,507121:507135
TS,warangal,506330:506166:506003:506008:506006:506005:506015:506009:506010:506013:506001:506371:506370:506342:506142:506004:506002:506011:506310:506012:506007
TS,wyra,507168:507167:507209:507165
TS,yacharam,501509:508250:508245
TS,yellandu,507211:507123:507124:507122
TS,yellareddy,503302:503310:503108:503124:503122
TS,yerrupalem,507201:521170:507202
TS,zahirabad,502257:502221:502220:502321:502228:502318:502246:502251:502345:502249
UK,almora,263601:263620:263636:263643
UK,bageshwar,263632:263634:263642
UK,baijnath-uk,263641
UK,berinag,262531:262534
UK,bhimtal,263136:263156
UK,chakrata,248196:248123
UK,chamoli,246444:246440:246429:246473:246449:246455:246424:246472:246474:246488:246426:246487:246401:246446
UK,dehradun,248012:248115:248005:248004:248160:248201:248010:248121:248110:248197:248006:248009:248146:248171:248018:248141:248001:248002:248013:248007:248102:248008:248161:248014:248147:248015:248195:248011:248003
UK,dharchula,262545
UK,didihat,262551:262550
UK,doiwala,248143:248202:248140
UK,dwarahat,263653:263656:263621
UK,gairsain,246428
UK,ghansali,249155
UK,gumkhal,246162:246128:246155:246172:246167:246193
UK,haldwani,263126:262402:263139:263129
UK,haridwar,249306:249408:249409:249404:249411:249402:249401:249410:249403:249407
UK,herbertpur,248142:248159:248125:248198
UK,joshimath,246443
UK,kashipur,262401:244712:244714:244717:244713:263401:244716:263150
UK,khatima,262308
UK,kotdwara,246127:246149
UK,laksar,247671:247663
UK,lohaghat,262524:262525:262523:262580:262527:262528
UK,mussoorie,248179:248122
UK,nainital,263001:263002:263127:263131:263128
UK,paithani,246130:246123
UK,pauri,246166:246194:246164:246147:249301:246165:246001:249122
UK,pithoragarh,262502:262540:262520:262521:262501:262530
UK,ramnagar,263159:244715
UK,ranikhet,263651:263652:263646:263645:263655:263663
UK,rishikesh,249202:249203:248145:249175:249302:249201:249137:249204:249205
UK,roorkee,247664:249405:247668:247470:247666:247656:247665:247667
UK,rudraprayag,246425:246171:246421:246495:246448
UK,rudrapur,263148:263160:263143:263154:263145:263142:263153:263149:263146:263152
UK,sitarganj,262121:262311:263151:262405
UK,someshwar,263637:263638:263639
UK,srinagar-uk,246178:246174:246125:249161
UK,tanakpur,262310:262309
UK,tehri,249001:249124:249145
UK,uttarkashi,249196:249193:249194
UP,afjalgarh,246722
UP,agra,282005:283126:282002:282008:282007:282006:282004:282003:282009:282010:282001
UP,akbarpur,224235:224152:224227:224122:224168:224231:224146:224151
UP,akbarpur-up,209311:209301:209101:209303
UP,aliganj,207505:207248:207502:207250:207244:209502:209505:209652:207247:205302:207249
UP,aligarh,204106:202150:202131:212128:202122:202127:202126:202155:202002:202129:202305:202281:202133:202128:202120:202004:202121:202280:202124:202282:202001:202145:202125:202130
UP,allahabad,211015:211023:211018:212307:211006:211017:211001:211104:212212:211019:211008:212208:211003:212111:211016:211009:211004:211010:211005:212301:211007:211002:210100:211012:211014:210010:212105:211011:211020
UP,ambuj nagar,212635:212657:212664:212665:209402
UP,amethi,230503:227411:227807:230125:227409:227412:227406:227405:230501:227413:227407
UP,amroha,244222:244236:244221:244245:244251
UP,anandnagar,273161:273158:273155:273165
UP,anpara,231222:231218:231225:231224:231220
UP,anupshahar,203394:203390:202398:243727:203398:202390:203391:202391:202394:244255:202527
UP,aonla,243401:243301:243302:243726:243725:202526:243403:202525
UP,atarra,210122:210203:210201:210202:210129:210120
UP,aunrihar,276123:233223:221116:233221:233306:233302:232107:276203:233304:233307:221115
UP,auraiya,206122:209125:285125:209715:206244:206247:206129
UP,azamgarh,276204:276305:276201:276001:276301:223227:276302:223224:276406:276205:276303:276128:223226:276304:276202:223225:276207
UP,babatpur,221006:221201:221209:221204:221105:221202:221405
UP,baberu,210125:210128:210121
UP,babrala,243751:242021:243722
UP,bacchawaran,209821:229308:229103:229123:229122:229301:229303:229311
UP,badlapur,222145:222141:230121:222175:222126:222111:222125
UP,baghpat,250101:250615:250601:250626:250606:250609
UP,baheri,243201:243203
UP,bahraich,271902:271806:271824:271801:271871:271875:271851:271870:271825:271872:271802
UP,bakewar,206121:206128:206127:206125:206120:206124:206242
UP,ballia,277306:277302:277301:277219:221715:277203:277124:221719:277303:277123:277210:277001:277202:277401:277405:221718:277207:221717:277304
UP,balrampur,271207:271605:271306:271604:271205:271609:271861:271607
UP,banda,210001:210123
UP,bangarmau,209869:241501:209868:209871
UP,bansi,272152:272153
UP,barabanki,225122:225123:225412:225301:225002:225203:225204:225003:225001:225121:225414
UP,baraut,250611:250619:250345:250625:250623:250617:250515:250621:250620:250645:250622:247771:250612
UP,bareilly,243123:243006:243501:243124:243003:243002:243004:243122:243502:243005:243202:243001
UP,barhaj,274601:274604:274205:274182:274603
UP,barhalganj,275303:274208:273412:273402:273408:273411
UP,bariya,277211:277205:277403:277307:277213:277209:277214:277204:277305:277218:277402:277208:277216:277201
UP,basti,272001:272155:272128:272170:272002:272003:272178:272123:272131:272125:272190:272302:272141:272124:272149:272105:272182:272126
UP,behat,247129:247120:247122:247121
UP,bhadohi,221406:221409:221408:221404:221407:221301:221401
UP,bharwari,212213:212203:212207:212201
UP,bhathat,273310:273152:273306
UP,bhinga,271840:271831:271803:271804
UP,bidhuna,206248:206249:206250:206251:206252:206243:206241
UP,bijnor,246731:246764:246701:246726:246728:246723:246721
UP,bijpur,231223
UP,bilaspur-up,244928:244921:244923
UP,bisalpur,262201:262202
UP,biswan,261145:261206:261202:261201:261205
UP,brijmanganj,273157:273162:273309
UP,budaun,243631:243601:243634:243639:243637:243633
UP,budhana,251309:251318:251305
UP,bulandshahr,203001:203002:203409:245409:203121:203150
UP,chakiaup,232111:231301:232118:232103
UP,chandauli,232104:232106:232119:232108:232110:232105:232102:232114
UP,chandausi,244414:202411:202412:202523:202521:202410:243723:244410:243720:202520:202414:244412:244413:244415:243632
UP,chandpur,246738:246734:246737:246735:246729:246725:246736
UP,chandwak,222148:222149:222129
UP,chhata,281404:281401:281203:281403:281504:281405
UP,chhibramau,209731:209720:209747:209729:209743:209735:209728:209721
UP,chhutmalpur,247662:247661
UP,chirgaon,284301:284305
UP,chitrakoot,210205:210209:210206:210207:210208:210204
UP,cholapur,221111:221101:221210:221208:221104
UP,chopan,231219:231205:231207
UP,chunnar,231305:231304:231306:231302
UP,colonejganj,271504:271502:271901:271903:271503:271126:271311:271904
UP,dadri,201008:201311:203208:201314:203207
UP,dariyabad,225406:225403:225405:225415:225409:225404:225407:224119:225401:225408
UP,dataganj,243635:242303:243630:243402
UP,daurala,250222:250344:250223:250221:250110:250342:250602
UP,deoband,247554:251327:247670:247551
UP,deoria,274001:274405:274204:274003:274805:274201:274807:274202:274806
UP,dhampur,246733:246747:246761
UP,dhanghata,272162:272177:272172:272171:272176
UP,dhaurahara,261502:262723:262724:262722
UP,dibai,202399:202396:202397:202389:203389:203396:203399:203392:203395:203397:202393:203393:202392:202395
UP,dildar nagar,232326:232330:232329:232340:232331
UP,domariyaganj,272195:272193:271312:271307:272191:272189:272192
UP,dostpur,228145:228161:228171:228131
UP,dudhinagar,231212:231226:231208:232221
UP,dullahpur,275202:276126:275203:276131:276402:276129
UP,etah,207122:207003:207120:207002:283152:207121:207126:207001
UP,etawah,206126:206245:206001:206003:206002:206130:206131:206253
UP,faizabad,224001:224234:224189:224182:224203:224135:224204:224172:224123:224284:224141:224133:224127:224145:224201:224188:224161:224202:224171:224223:224157:224195
UP,faridpur,243126:243125:243503:243506
UP,farrukhabad,209625:209621:209651:209602:209601:209724:209749:209503:207501:206451:209501:209504:207503:209745:209739
UP,fatehabad-up,283142:283113:283125:283111:283104:283114:283123
UP,fatehpur,212662:212621:212663:212651:212661:212654:212601:212620:212645:212660
UP,fatehpur-up,225304:225305:261203:225303:261204:225306:225302
UP,firozabad,283207:283103:283203:283206:283205
UP,gahmar,232333:232328:232325:232327:232339
UP,gajraula,244225:245205:244231:244223:244235:244241
UP,gangoh,247341:247342:247340
UP,ganjdundwara,207243:207246:207242
UP,gauriganj,229307:229305:229304
UP,ghatampur,209209:209207:209401:212659:209206:209208:209308
UP,ghaziabad,201013:201106:201302:201021:201003:201010:201007:201017:201016:201006:201018:201011:201014:201001:201004:201012:201009:201019:201002:201005:201000
UP,ghazipur,233002:233224:232341:232336:232332:233001:233300:233226:233311:233303:233305
UP,ghosi,275305:275306:276405:275301:275105:275304:275307:276306:275302
UP,gola,262802:262805:262801
UP,gonda,271122:271002:271308:271601:271003:271001:271310:271125:271301:271602:271401:271123
UP,gopiganj,221308:221304:221306:221309:221310:221303
UP,gorakhpur,273202:273013:273007:273017:273009:273016:273014:273212:273209:273011:273008:273012:273001:273201:273401:273010:273015:273004:273003:273203:273006:273002:273005
UP,haidargarh,227301:225120:225416:229135:227131:225124:225126:225125:229802:225119:229126:225413:229801
UP,hamirpur-up,210502:210507:210505:212631:210341:210504:210301
UP,hapur,245201:203408:245101:245206:245408:245207
UP,hardoi,241121:241401:241001:241122:241402:241403:241405
UP,hathras,281307:204102:204101:281206:204213:204105:202139:204216:281306:202146
UP,ikauna,271805:271835:271821:271845
UP,itava,271305:272127:272163:272130:271313:272181:272161
UP,itia thok,271202:271209:271603:271201:271127:271204
UP,jagdishpur-up,227811:227801:227817:227809:227816:227813
UP,jalalabadup,242220:209622:242221:242127
UP,jalalpur,224139:224125:224186:224159:276143:228178:224149:224183:224216:224166:228172
UP,jalalpur-up,221207:221206:222136:222146
UP,jalaun,285126:285130:285128:285127:285123:285134:285121:285129:285124
UP,jalesar,281104:207301:207302
UP,jaribazar,212106
UP,jaunpur,222132:222105:222107:222112:222180:222001:222002:222133:222110:222108:222138:222109:222003
UP,jewar,203141:202165:202137:202151:203155:203135:203209
UP,jhansi,284120:284127:284419:284001:284135:284002:284003:284128:284121:284129
UP,jiyanpur,276124:276125:276127:276140:276136:276401:276121:276404:276122:276138
UP,kairana,247775:247774
UP,kannauj,209738:209748:209734:209727:209723:209732:209725:209722:209736:209733:209726
UP,kanpur,208014:208004:209214:208023:209304:208018:208026:208022:209293:208025:209203:208019:209205:208015:208010:209204:208002:209210:208006:208007:208027:209121:209407:208008:208013:208009:208005:209201:209307:209217:208001:208039:999982:208024:208012:208016:208003:209305:208011:208017:208020:208021
UP,kanth,244224:244227:246746:244502:246727:246745:244501
UP,kaptanganj,274249:274305:274306:273151:274301:274149:273301
UP,kasganj,207241:207123:207245:207403:202134:207124:207125:207402:207401
UP,kauriram,273403
UP,kerakat,222170:222181:222142
UP,khadda,274801:274802
UP,khaga,212653:212652:212655:212656:212622:212658:212650
UP,khair,281201:202136:202138:281205:202143:202135:202132:202123:202140:202141:202142
UP,khalilabad,272164:272175:272173
UP,khatauli,251201:251315:251203:251314
UP,kheragarh,283124:283115:283112:283119:328023:283121
UP,khurja,203132:203131:203129
UP,khutar,262803:242123:242401:242405:242042
UP,kirauli,283122:283101:283105:283110:283102
UP,kishni,205303:206302:206123:205304:206303:205268
UP,konch,285206:285251:285201:285223:285205
UP,koraon,212306:212308
UP,kulpahar,210426:210423:210421
UP,kumarganj,224158:224209:228142:227806:228125:224164:227814:224206:227815:228151:224207:228141:224132:224229:228121:224225:224153:224228:224205:224208
UP,kunda,230128:230204:229417:230143:229416:230202:229418:230141
UP,kushinagar,274408:274404:274401:274403:274203:274207:274206:274402
UP,laharpur,261135:261207:261136:261208
UP,lakhimpur,262725:262721:261501:261506:262728:262701:262702:262726
UP,lal gopalganj,229415:230129:228411:229403:229411:212413:230201:229413
UP,lalganj,229210:229130:229212:229120:229205:229206:229201:229215:229211:229208:229125:229216:229207:229209:229121:229203
UP,lalganj ajhara,230137:230140:230136:229410:230132:230130:230144:230126:230139
UP,lalitpur,284501:284122:284124:284403:284123
UP,lambhua,227304:228159:222301:222303:222302:228133:228120:228132
UP,lucknow,226501:226023:226303:227005:226301:227106:226028:226203:226029:226201:226014:226001:226018:227105:226017:226030:226019:227308:226020:226008:227015:226004:224226:227305:226024:226009:227309:226006:226013:226031:227132:227208:226016:226015:226003:226002:226007:226021:226025:227207:226202:226000:226305:227107:226005:226401:226302:226027:227101:226011:226010:227205:226012:226022:227202:227125:226026
UP,madhoganj,241302:241305:241301:241502:241303
UP,madhuban,221602:221601:221603
UP,maharajganj,273303:273302
UP,maholi,261121:261141:261151:262727
UP,mahrauni,284406:284402:284404:284405
UP,mainpuri,206301:205261:205001:205301:205119:205262:205267:205263:205265:205247:205264
UP,malihabad,227111:226101:226103:226102:209881:226104:227115:229841:229881:226106
